text,label
I'm looking to check my vacation requests for next year,kb_agent
I wish to check my vacation requests for next month,kb_agent
Can I check my vacation requests for this year,kb_agent
I'm trying to check my vacation requests for tomorrow,kb_agent
I would like to check my vacation requests for next year,kb_agent
Please help me check my vacation requests for tomorrow,kb_agent
Help me check my vacation requests for next week,kb_agent
Looking to check my vacation requests for this week,kb_agent
I'd like to check my vacation requests for this week,kb_agent
I need assistance with to check my vacation requests for this month,kb_agent
I'm looking to check my vacation requests for this week,kb_agent
I wish to check my vacation requests for tomorrow,kb_agent
Can I check my vacation requests for this week,kb_agent
I'm trying to check my vacation requests for next month,kb_agent
I would like to check my vacation requests for next week,kb_agent
Please help me check my vacation requests for next quarter,kb_agent
Help me check my vacation requests for tomorrow,kb_agent
Looking to check my vacation requests for next month,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for August 15?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for next week.,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for tomorrow?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for next Friday?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for September 1?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for next Monday?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for December 25?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for this Monday?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for March 20?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for today?,kb_agent
What's the procedure for reversing or modifying an approved sick leave request for this Friday?,kb_agent
What steps do I'm looking for to follow to apply for parental leave?,kb_agent
What steps do I require to follow to apply for sabbatical leave.,kb_agent
What steps do I'm seeking to follow to apply for sabbatical leave?,kb_agent
What steps do I'd like to follow to apply for sabbatical leave?,kb_agent
What steps do I'd like to follow to apply for vacation leave?,kb_agent
What steps do I need assistance with to follow to apply for maternity leave?,kb_agent
What steps do I'm looking for to follow to apply for maternity leave?,kb_agent
What steps do I require to follow to apply for parental leave?,kb_agent
What steps do I'm seeking to follow to apply for sick leave?,kb_agent
What steps do I'd like to follow to apply for maternity leave?,kb_agent
What steps do I need to follow to apply for vacation leave?,kb_agent
What steps do I need assistance with to follow to apply for paternity leave?,kb_agent
What steps do I'm looking for to follow to apply for sick leave?,kb_agent
What steps do I require to follow to apply for vacation leave?,kb_agent
What steps do I'm seeking to follow to apply for paternity leave?,kb_agent
What steps do I'd like to follow to apply for parental leave?,kb_agent
What steps do I'd like to follow to apply for sick leave?,kb_agent
What steps do I need assistance with to follow to apply for parental leave?,kb_agent
What steps do I'm looking for to follow to apply for vacation leave?,kb_agent
What steps do I require to follow to apply for paternity leave?,kb_agent
How to request parental leave?,kb_agent
How to request paternity leave.,kb_agent
How to request sabbatical leave?,kb_agent
How to request sick leave?,kb_agent
How to request vacation leave?,kb_agent
How to request maternity leave?,kb_agent
Can I receive compensation for unused vacation for previous year 2026?,kb_agent
Can I receive compensation for unused vacation for previous year 2027.,kb_agent
Can I receive compensation for unused vacation for previous year 2024?,kb_agent
Can I receive compensation for unused vacation for previous year 2025?,kb_agent
What's the limit for carrying over unused leave to the next calendar year 2024?,kb_agent
What's the limit for carrying over unused leave to the next calendar year 2026.,kb_agent
What's the limit for carrying over unused leave to the next calendar year 2025?,kb_agent
What's the limit for carrying over unused leave to the next calendar year 2027?,kb_agent
Is there a way to request an exceptional leave for urgent needs for this Monday?,kb_agent
Is there a way to request an exceptional leave for urgent needs for December 25.,kb_agent
Is there a way to request an exceptional leave for urgent needs for August 15?,kb_agent
Is there a way to request an exceptional leave for urgent needs for next Friday?,kb_agent
Is there a way to request an exceptional leave for urgent needs for next week?,kb_agent
Is there a way to request an exceptional leave for urgent needs for today?,kb_agent
Is there a way to request an exceptional leave for urgent needs for September 1?,kb_agent
Is there a way to request an exceptional leave for urgent needs for March 20?,kb_agent
Is there a way to request an exceptional leave for urgent needs for next Monday?,kb_agent
Is there a way to request an exceptional leave for urgent needs for tomorrow?,kb_agent
Is there a way to request an exceptional leave for urgent needs for this Friday?,kb_agent
What's the way to get emergency leave for this Monday?,kb_agent
How do I get emergency leave for next Friday.,kb_agent
What's the process to get emergency leave for August 15?,kb_agent
I'd like to know how to get emergency leave for March 20?,kb_agent
What's the way to get emergency leave for March 20?,kb_agent
How do I get emergency leave for this Monday?,kb_agent
What's the process to get emergency leave for this Monday?,kb_agent
I'd like to know how to get emergency leave for this Friday?,kb_agent
What's the way to get emergency leave for next Monday?,kb_agent
How do I get emergency leave for December 25?,kb_agent
What's the process to get emergency leave for this Friday?,kb_agent
I'd like to know how to get emergency leave for tomorrow?,kb_agent
What's the way to get emergency leave for tomorrow?,kb_agent
How do I get emergency leave for September 1?,kb_agent
What's the process to get emergency leave for next week?,kb_agent
I'd like to know how to get emergency leave for today?,kb_agent
What's the way to get emergency leave for August 15?,kb_agent
How do I get emergency leave for today?,kb_agent
What's the process to get emergency leave for March 20?,kb_agent
I'd like to know how to get emergency leave for next week?,kb_agent
"I have unused vacation days, what can I do with them in Ukraine?",kb_agent
"I have unused vacation days, what can I do with them in Georgia.",kb_agent
"I have unused vacation days, what can I do with them in Warsaw?",kb_agent
"I have unused vacation days, what can I do with them in Armenia?",kb_agent
"I have unused vacation days, what can I do with them in Belarus?",kb_agent
"I have unused vacation days, what can I do with them in Kiev?",kb_agent
"I have unused vacation days, what can I do with them in Batumi?",kb_agent
"I have unused vacation days, what can I do with them in Yerevan?",kb_agent
"I have unused vacation days, what can I do with them in Poland?",kb_agent
"I have unused vacation days, what can I do with them in Minsk?",kb_agent
"I have unused vacation days, what can I do with them in Kazakhstan?",kb_agent
"I have unused vacation days, what can I do with them in Almaty?",kb_agent
"I have unused vacation days, what can I do with them in Tbilisi?",kb_agent
I'd like to submit a vacation leave for December 25,kb_agent
